SaleID,DateKey,CustomerKey,ProductKey,StoreKey,Quantity,UnitListPrice,DiscountPct,UnitSalePrice,TotalSale,TotalCost,Profit,MarginPct,PaymentMethod,SaleChannel,ReturnFlag
VTA-0007973,20250519,76,26,15,1,129.39,0.0,129.39,129.39,82.81,46.58,36.0,Tarjeta Debito,App Movil,Si
VTA-0007974,20250519,92,2,5,2,1044.13,30.0,730.89,1461.78,1401.84,59.94,4.1,Transferencia,App Movil,Si
VTA-0007975,20250519,90,1,19,2,330.81,15.0,281.19,562.38,458.0,104.38,18.56,Efectivo,Tienda Fisica,No
VTA-0007976,20250519,42,5,20,1,956.08,15.0,812.67,812.67,645.16,167.51,20.61,OXXO Pay,Tienda Fisica,No
VTA-0007977,20250519,13,21,4,3,457.01,20.0,365.61,1096.83,972.48,124.35,11.34,Transferencia,Tienda Fisica,Si
VTA-0007978,20250519,156,48,6,1,204.22,0.0,204.22,204.22,134.66,69.56,34.06,Transferencia,Tienda Fisica,No
VTA-0007979,20250520,104,35,7,1,22.04,5.0,20.94,20.94,16.25,4.69,22.4,PayPal,Tienda Fisica,No
VTA-0007980,20250520,182,31,4,1,6.83,15.0,5.81,5.81,5.17,0.64,11.02,PayPal,App Movil,No
VTA-0007981,20250520,155,32,16,1,4.17,0.0,4.17,4.17,3.08,1.09,26.14,Efectivo,Telefono,No
VTA-0007982,20250520,74,47,4,1,188.85,30.0,132.19,132.19,115.92,16.27,12.31,Transferencia,Online,Si
VTA-0007983,20250520,102,3,17,1,530.38,0.0,530.38,530.38,370.42,159.96,30.16,OXXO Pay,Online,No
VTA-0007984,20250521,142,13,20,1,128.52,25.0,96.39,96.39,77.81,18.58,19.28,OXXO Pay,Tienda Fisica,No
VTA-0007985,20250521,197,44,1,1,189.76,5.0,180.27,180.27,124.23,56.04,31.09,Efectivo,Tienda Fisica,No
VTA-0007986,20250521,180,48,12,1,204.22,15.0,173.59,173.59,134.66,38.93,22.43,OXXO Pay,Telefono,No
VTA-0007987,20250521,106,14,12,1,142.59,5.0,135.46,135.46,89.6,45.86,33.86,Tarjeta Debito,Tienda Fisica,No
VTA-0007988,20250521,2,50,3,1,210.24,5.0,199.73,199.73,134.84,64.89,32.49,Transferencia,Tienda Fisica,No
VTA-0007989,20250521,85,34,6,2,4.77,0.0,4.77,9.54,7.9,1.64,17.19,Tarjeta Debito,App Movil,No
VTA-0007990,20250521,187,26,5,3,129.39,0.0,129.39,388.17,248.43,139.74,36.0,OXXO Pay,App Movil,No
VTA-0007991,20250521,197,31,19,2,6.83,30.0,4.78,9.56,10.34,-0.78,-8.16,PayPal,Tienda Fisica,No
VTA-0007992,20250522,15,25,8,1,75.49,20.0,60.39,60.39,53.74,6.65,11.01,Efectivo,Tienda Fisica,No
VTA-0007993,20250522,51,30,12,1,547.47,25.0,410.6,410.6,364.07,46.53,11.33,PayPal,Tienda Fisica,No
VTA-0007994,20250522,54,6,1,1,356.83,0.0,356.83,356.83,254.34,102.49,28.72,Efectivo,App Movil,No
VTA-0007995,20250522,151,9,9,1,592.99,0.0,592.99,592.99,429.98,163.01,27.49,Tarjeta Debito,Tienda Fisica,No
VTA-0007996,20250522,26,38,2,1,15.02,0.0,15.02,15.02,10.6,4.42,29.43,PayPal,App Movil,No
VTA-0007997,20250522,101,30,3,2,547.47,10.0,492.72,985.44,728.14,257.3,26.11,Efectivo,Online,No
VTA-0007998,20250523,22,40,3,1,14.65,30.0,10.25,10.25,10.55,-0.3,-2.93,Efectivo,App Movil,No
VTA-0007999,20250523,40,43,8,3,334.93,0.0,334.93,1004.79,653.04,351.75,35.01,Efectivo,Tienda Fisica,No
VTA-0008000,20250523,10,23,14,1,126.32,25.0,94.74,94.74,92.36,2.38,2.51,Tarjeta Debito,Tienda Fisica,No
VTA-0008001,20250523,14,33,17,2,4.47,30.0,3.13,6.26,7.18,-0.92,-14.7,PayPal,Telefono,No
VTA-0008002,20250523,20,6,13,2,356.83,5.0,338.99,677.98,508.68,169.3,24.97,Tarjeta Credito,Telefono,No
VTA-0008003,20250523,26,12,16,2,118.73,0.0,118.73,237.46,147.92,89.54,37.71,OXXO Pay,Online,No
VTA-0008004,20250523,134,7,11,1,843.52,0.0,843.52,843.52,595.51,248.01,29.4,PayPal,Tienda Fisica,No
VTA-0008005,20250523,34,47,20,1,188.85,30.0,132.19,132.19,115.92,16.27,12.31,PayPal,Online,No
VTA-0008006,20250523,87,7,11,1,843.52,0.0,843.52,843.52,595.51,248.01,29.4,Tarjeta Debito,Tienda Fisica,No
VTA-0008007,20250524,126,3,13,1,530.38,30.0,371.27,371.27,370.42,0.85,0.23,PayPal,Tienda Fisica,No
VTA-0008008,20250524,107,16,11,1,62.99,0.0,62.99,62.99,39.76,23.23,36.88,Tarjeta Debito,Telefono,No
VTA-0008009,20250524,27,35,15,1,22.04,20.0,17.63,17.63,16.25,1.38,7.83,OXXO Pay,App Movil,No
VTA-0008010,20250524,42,1,20,2,330.81,0.0,330.81,661.62,458.0,203.62,30.78,OXXO Pay,App Movil,Si
VTA-0008011,20250524,197,24,3,1,101.94,5.0,96.84,96.84,67.27,29.57,30.53,Tarjeta Debito,Telefono,No
VTA-0008012,20250524,172,2,20,3,1044.13,15.0,887.51,2662.53,2102.76,559.77,21.02,Efectivo,App Movil,No
VTA-0008013,20250524,23,5,9,1,956.08,5.0,908.28,908.28,645.16,263.12,28.97,PayPal,Tienda Fisica,No
VTA-0008014,20250524,162,48,11,1,204.22,30.0,142.95,142.95,134.66,8.29,5.8,PayPal,App Movil,No
VTA-0008015,20250524,174,49,12,2,315.78,0.0,315.78,631.56,438.58,192.98,30.56,Tarjeta Debito,App Movil,No
VTA-0008016,20250524,66,47,17,1,188.85,25.0,141.64,141.64,115.92,25.72,18.16,Efectivo,Telefono,No
VTA-0008017,20250525,29,20,20,3,104.32,10.0,93.89,281.67,197.13,84.54,30.01,Tarjeta Debito,App Movil,No
VTA-0008018,20250525,191,48,18,1,204.22,15.0,173.59,173.59,134.66,38.93,22.43,OXXO Pay,Telefono,No
VTA-0008019,20250525,69,38,12,1,15.02,0.0,15.02,15.02,10.6,4.42,29.43,Transferencia,Tienda Fisica,No
VTA-0008020,20250526,179,28,7,1,549.83,0.0,549.83,549.83,361.85,187.98,34.19,Efectivo,App Movil,No
VTA-0008021,20250526,134,9,1,2,592.99,10.0,533.69,1067.38,859.96,207.42,19.43,Tarjeta Credito,App Movil,No
VTA-0008022,20250526,19,17,18,2,108.44,15.0,92.17,184.34,128.18,56.16,30.47,Transferencia,Online,No
VTA-0008023,20250526,88,29,13,1,82.71,0.0,82.71,82.71,60.64,22.07,26.68,Transferencia,App Movil,No
VTA-0008024,20250526,34,16,10,2,62.99,0.0,62.99,125.98,79.52,46.46,36.88,OXXO Pay,Tienda Fisica,Si
VTA-0008025,20250526,105,39,2,1,25.39,0.0,25.39,25.39,17.87,7.52,29.62,Transferencia,Online,No
VTA-0008026,20250526,60,9,9,2,592.99,0.0,592.99,1185.98,859.96,326.02,27.49,Tarjeta Credito,App Movil,No
VTA-0008027,20250526,133,35,12,1,22.04,10.0,19.84,19.84,16.25,3.59,18.09,OXXO Pay,Online,No
VTA-0008028,20250526,105,7,16,1,843.52,5.0,801.34,801.34,595.51,205.83,25.69,Transferencia,Tienda Fisica,No
VTA-0008029,20250526,126,45,19,1,144.66,25.0,108.5,108.5,88.08,20.42,18.82,PayPal,Online,No
VTA-0008030,20250526,106,46,15,1,480.87,15.0,408.74,408.74,335.5,73.24,17.92,PayPal,Tienda Fisica,No
VTA-0008031,20250526,12,48,3,1,204.22,30.0,142.95,142.95,134.66,8.29,5.8,Efectivo,Tienda Fisica,Si
VTA-0008032,20250527,157,27,2,2,477.83,5.0,453.94,907.88,607.6,300.28,33.07,Transferencia,Tienda Fisica,No
VTA-0008033,20250527,67,41,13,2,348.99,0.0,348.99,697.98,488.16,209.82,30.06,Tarjeta Credito,Online,Si
VTA-0008034,20250527,127,50,20,1,210.24,0.0,210.24,210.24,134.84,75.4,35.86,PayPal,Telefono,Si
VTA-0008035,20250527,79,40,18,1,14.65,15.0,12.45,12.45,10.55,1.9,15.26,PayPal,Telefono,No
VTA-0008036,20250527,9,45,16,2,144.66,20.0,115.73,231.46,176.16,55.3,23.89,Efectivo,Online,No
VTA-0008037,20250528,50,8,11,3,554.6,0.0,554.6,1663.8,1200.15,463.65,27.87,Efectivo,Online,No
VTA-0008038,20250528,99,4,11,1,727.14,0.0,727.14,727.14,525.94,201.2,27.67,Efectivo,Online,No
VTA-0008039,20250529,143,3,8,1,530.38,15.0,450.82,450.82,370.42,80.4,17.83,Tarjeta Credito,Tienda Fisica,No
VTA-0008040,20250529,77,2,5,1,1044.13,0.0,1044.13,1044.13,700.92,343.21,32.87,Tarjeta Credito,App Movil,No
VTA-0008041,20250529,109,30,17,1,547.47,5.0,520.1,520.1,364.07,156.03,30.0,OXXO Pay,Telefono,No
VTA-0008042,20250529,103,15,16,2,82.81,5.0,78.67,157.34,96.9,60.44,38.41,PayPal,Telefono,No
VTA-0008043,20250529,9,19,3,1,131.45,0.0,131.45,131.45,85.17,46.28,35.21,Tarjeta Debito,Telefono,No
VTA-0008044,20250529,188,19,14,1,131.45,20.0,105.16,105.16,85.17,19.99,19.01,Tarjeta Credito,App Movil,No
VTA-0008045,20250529,34,34,15,5,4.77,30.0,3.34,16.7,19.75,-3.05,-18.26,Efectivo,Telefono,No
VTA-0008046,20250529,19,46,3,2,480.87,5.0,456.83,913.66,671.0,242.66,26.56,PayPal,Telefono,No
VTA-0008047,20250530,143,39,5,2,25.39,0.0,25.39,50.78,35.74,15.04,29.62,Tarjeta Credito,App Movil,Si
VTA-0008048,20250530,195,9,19,3,592.99,0.0,592.99,1778.97,1289.94,489.03,27.49,Efectivo,App Movil,No
VTA-0008049,20250530,61,7,20,1,843.52,0.0,843.52,843.52,595.51,248.01,29.4,Tarjeta Credito,Tienda Fisica,No
VTA-0008050,20250530,68,32,7,1,4.17,0.0,4.17,4.17,3.08,1.09,26.14,PayPal,Tienda Fisica,No
VTA-0008051,20250530,39,1,17,1,330.81,10.0,297.73,297.73,229.0,68.73,23.08,Tarjeta Credito,Tienda Fisica,No
VTA-0008052,20250530,118,4,18,1,727.14,20.0,581.71,581.71,525.94,55.77,9.59,OXXO Pay,Tienda Fisica,No
VTA-0008053,20250530,120,31,10,1,6.83,0.0,6.83,6.83,5.17,1.66,24.3,Transferencia,Tienda Fisica,No
VTA-0008054,20250530,180,34,11,1,4.77,25.0,3.58,3.58,3.95,-0.37,-10.34,PayPal,Online,No
VTA-0008055,20250531,104,18,6,1,137.89,0.0,137.89,137.89,83.81,54.08,39.22,Tarjeta Debito,Tienda Fisica,No
VTA-0008056,20250531,56,25,16,1,75.49,20.0,60.39,60.39,53.74,6.65,11.01,OXXO Pay,Telefono,No
VTA-0008057,20250531,76,39,13,1,25.39,0.0,25.39,25.39,17.87,7.52,29.62,Tarjeta Debito,App Movil,No
VTA-0008058,20250531,56,49,1,3,315.78,10.0,284.2,852.6,657.87,194.73,22.84,Transferencia,App Movil,No
VTA-0008059,20250531,26,14,6,1,142.59,15.0,121.2,121.2,89.6,31.6,26.07,Efectivo,App Movil,No
VTA-0008060,20250531,70,20,6,1,104.32,0.0,104.32,104.32,65.71,38.61,37.01,OXXO Pay,Online,Si
VTA-0008061,20250531,188,3,7,2,530.38,0.0,530.38,1060.76,740.84,319.92,30.16,Transferencia,App Movil,Si
VTA-0008062,20250601,135,17,15,4,108.44,15.0,92.17,368.68,256.36,112.32,30.47,Transferencia,Online,No
VTA-0008063,20250601,83,48,17,1,204.22,0.0,204.22,204.22,134.66,69.56,34.06,Transferencia,Tienda Fisica,No
VTA-0008064,20250601,1,6,11,2,356.83,0.0,356.83,713.66,508.68,204.98,28.72,Transferencia,Tienda Fisica,No
VTA-0008065,20250601,164,31,9,1,6.83,0.0,6.83,6.83,5.17,1.66,24.3,PayPal,Online,No
VTA-0008066,20250601,111,5,5,1,956.08,0.0,956.08,956.08,645.16,310.92,32.52,Transferencia,Telefono,No
VTA-0008067,20250601,61,47,9,1,188.85,20.0,151.08,151.08,115.92,35.16,23.27,OXXO Pay,Tienda Fisica,No
VTA-0008068,20250601,90,38,16,2,15.02,30.0,10.51,21.02,21.2,-0.18,-0.86,Tarjeta Debito,Online,No
VTA-0008069,20250601,55,14,14,1,142.59,0.0,142.59,142.59,89.6,52.99,37.16,Tarjeta Credito,Tienda Fisica,No
VTA-0008070,20250602,184,3,9,1,530.38,5.0,503.86,503.86,370.42,133.44,26.48,Tarjeta Credito,Telefono,No
VTA-0008071,20250602,107,24,3,2,101.94,30.0,71.36,142.72,134.54,8.18,5.73,PayPal,Telefono,No
VTA-0008072,20250602,29,2,17,2,1044.13,15.0,887.51,1775.02,1401.84,373.18,21.02,Tarjeta Credito,Tienda Fisica,Si
VTA-0008073,20250602,188,9,3,3,592.99,10.0,533.69,1601.07,1289.94,311.13,19.43,Tarjeta Debito,Online,No
VTA-0008074,20250602,47,14,12,1,142.59,0.0,142.59,142.59,89.6,52.99,37.16,OXXO Pay,Tienda Fisica,No
VTA-0008075,20250602,123,12,13,3,118.73,10.0,106.86,320.58,221.88,98.7,30.79,PayPal,Telefono,No
VTA-0008076,20250602,1,36,18,1,7.47,30.0,5.23,5.23,5.99,-0.76,-14.53,OXXO Pay,Online,No
VTA-0008077,20250602,11,24,8,2,101.94,25.0,76.45,152.9,134.54,18.36,12.01,Efectivo,Tienda Fisica,No
VTA-0008078,20250602,10,45,8,2,144.66,0.0,144.66,289.32,176.16,113.16,39.11,OXXO Pay,App Movil,No
VTA-0008079,20250603,101,12,6,1,118.73,30.0,83.11,83.11,73.96,9.15,11.01,OXXO Pay,Tienda Fisica,Si
VTA-0008080,20250603,53,31,3,2,6.83,0.0,6.83,13.66,10.34,3.32,24.3,Tarjeta Debito,Online,No
VTA-0008081,20250603,175,37,18,1,11.8,0.0,11.8,11.8,8.53,3.27,27.71,OXXO Pay,Telefono,No
VTA-0008082,20250603,23,45,6,1,144.66,5.0,137.43,137.43,88.08,49.35,35.91,PayPal,Tienda Fisica,No
VTA-0008083,20250603,133,15,7,2,82.81,15.0,70.39,140.78,96.9,43.88,31.17,Transferencia,Tienda Fisica,No
VTA-0008084,20250603,118,19,12,1,131.45,5.0,124.88,124.88,85.17,39.71,31.8,Efectivo,Online,No
VTA-0008085,20250603,167,28,9,1,549.83,0.0,549.83,549.83,361.85,187.98,34.19,Transferencia,Online,No
VTA-0008086,20250603,57,41,7,1,348.99,15.0,296.64,296.64,244.08,52.56,17.72,Tarjeta Debito,Telefono,No
VTA-0008087,20250604,89,44,20,1,189.76,15.0,161.3,161.3,124.23,37.07,22.98,Tarjeta Debito,Tienda Fisica,No
VTA-0008088,20250604,135,3,11,2,530.38,0.0,530.38,1060.76,740.84,319.92,30.16,Tarjeta Credito,App Movil,No
VTA-0008089,20250604,129,40,14,2,14.65,15.0,12.45,24.9,21.1,3.8,15.26,Tarjeta Credito,Telefono,No
VTA-0008090,20250604,157,45,14,2,144.66,10.0,130.19,260.38,176.16,84.22,32.35,Efectivo,Tienda Fisica,No
VTA-0008091,20250604,16,35,7,2,22.04,15.0,18.73,37.46,32.5,4.96,13.24,Tarjeta Credito,App Movil,No
VTA-0008092,20250604,74,22,2,2,172.53,0.0,172.53,345.06,233.0,112.06,32.48,Tarjeta Debito,Online,No
VTA-0008093,20250604,152,42,11,2,400.59,0.0,400.59,801.18,532.42,268.76,33.55,OXXO Pay,App Movil,No
VTA-0008094,20250604,89,33,14,1,4.47,0.0,4.47,4.47,3.59,0.88,19.69,Tarjeta Credito,Tienda Fisica,Si
VTA-0008095,20250604,69,30,1,1,547.47,0.0,547.47,547.47,364.07,183.4,33.5,PayPal,App Movil,No
VTA-0008096,20250604,140,4,8,2,727.14,30.0,509.0,1018.0,1051.88,-33.88,-3.33,OXXO Pay,Telefono,No
VTA-0008097,20250605,137,35,16,2,22.04,0.0,22.04,44.08,32.5,11.58,26.27,OXXO Pay,App Movil,No
VTA-0008098,20250605,176,42,16,1,400.59,0.0,400.59,400.59,266.21,134.38,33.55,Tarjeta Debito,App Movil,No
VTA-0008099,20250605,117,1,6,1,330.81,30.0,231.57,231.57,229.0,2.57,1.11,Tarjeta Debito,Online,No
VTA-0008100,20250605,56,3,20,2,530.38,0.0,530.38,1060.76,740.84,319.92,30.16,Transferencia,Tienda Fisica,No
VTA-0008101,20250605,127,8,16,1,554.6,0.0,554.6,554.6,400.05,154.55,27.87,Efectivo,Tienda Fisica,Si
VTA-0008102,20250605,53,3,20,1,530.38,10.0,477.34,477.34,370.42,106.92,22.4,Transferencia,Tienda Fisica,No
VTA-0008103,20250605,112,5,16,2,956.08,0.0,956.08,1912.16,1290.32,621.84,32.52,OXXO Pay,Online,No
VTA-0008104,20250605,116,28,8,1,549.83,0.0,549.83,549.83,361.85,187.98,34.19,Tarjeta Credito,Tienda Fisica,Si
VTA-0008105,20250605,112,7,1,1,843.52,5.0,801.34,801.34,595.51,205.83,25.69,Transferencia,App Movil,No
VTA-0008106,20250605,199,10,12,1,350.93,25.0,263.2,263.2,267.86,-4.66,-1.77,Efectivo,Tienda Fisica,Si
VTA-0008107,20250606,84,30,5,2,547.47,0.0,547.47,1094.94,728.14,366.8,33.5,PayPal,Telefono,No
VTA-0008108,20250606,194,21,7,2,457.01,20.0,365.61,731.22,648.32,82.9,11.34,PayPal,Telefono,No
VTA-0008109,20250606,199,48,5,1,204.22,0.0,204.22,204.22,134.66,69.56,34.06,PayPal,Tienda Fisica,No
VTA-0008110,20250606,120,19,5,2,131.45,15.0,111.73,223.46,170.34,53.12,23.77,Tarjeta Credito,Tienda Fisica,No
VTA-0008111,20250606,113,38,1,2,15.02,15.0,12.77,25.54,21.2,4.34,16.99,Transferencia,Tienda Fisica,No
VTA-0008112,20250606,63,33,7,2,4.47,5.0,4.25,8.5,7.18,1.32,15.53,Tarjeta Credito,Online,No
VTA-0008113,20250606,101,49,1,2,315.78,15.0,268.41,536.82,438.58,98.24,18.3,PayPal,Online,No
VTA-0008114,20250606,74,42,19,5,400.59,5.0,380.56,1902.8,1331.05,571.75,30.05,OXXO Pay,App Movil,Si
VTA-0008115,20250607,34,14,18,4,142.59,0.0,142.59,570.36,358.4,211.96,37.16,Transferencia,Online,No
VTA-0008116,20250607,99,28,11,1,549.83,15.0,467.36,467.36,361.85,105.51,22.58,Tarjeta Credito,Tienda Fisica,No
VTA-0008117,20250607,28,7,5,1,843.52,25.0,632.64,632.64,595.51,37.13,5.87,PayPal,Online,No
VTA-0008118,20250607,73,24,4,2,101.94,0.0,101.94,203.88,134.54,69.34,34.01,Tarjeta Debito,Tienda Fisica,No
VTA-0008119,20250607,94,41,16,1,348.99,15.0,296.64,296.64,244.08,52.56,17.72,Efectivo,Tienda Fisica,No
VTA-0008120,20250607,53,2,2,1,1044.13,10.0,939.72,939.72,700.92,238.8,25.41,Tarjeta Credito,Tienda Fisica,No
VTA-0008121,20250608,122,4,1,1,727.14,25.0,545.36,545.36,525.94,19.42,3.56,OXXO Pay,Tienda Fisica,No
VTA-0008122,20250608,198,26,3,3,129.39,25.0,97.04,291.12,248.43,42.69,14.66,Tarjeta Credito,Telefono,Si
VTA-0008123,20250608,102,25,12,2,75.49,5.0,71.72,143.44,107.48,35.96,25.07,Transferencia,Telefono,Si
VTA-0008124,20250608,95,15,10,1,82.81,0.0,82.81,82.81,48.45,34.36,41.49,OXXO Pay,Online,No
VTA-0008125,20250608,185,12,17,2,118.73,0.0,118.73,237.46,147.92,89.54,37.71,Tarjeta Credito,Telefono,No
VTA-0008126,20250608,189,30,17,5,547.47,15.0,465.35,2326.75,1820.35,506.4,21.76,Transferencia,App Movil,No
VTA-0008127,20250608,163,14,8,2,142.59,0.0,142.59,285.18,179.2,105.98,37.16,Tarjeta Credito,Tienda Fisica,No
VTA-0008128,20250608,124,36,20,3,7.47,5.0,7.1,21.3,17.97,3.33,15.63,Efectivo,Online,No
VTA-0008129,20250609,15,24,4,2,101.94,20.0,81.55,163.1,134.54,28.56,17.51,Efectivo,Online,No
VTA-0008130,20250609,127,14,16,1,142.59,25.0,106.94,106.94,89.6,17.34,16.21,Efectivo,App Movil,No
VTA-0008131,20250609,109,39,12,1,25.39,20.0,20.31,20.31,17.87,2.44,12.01,Tarjeta Credito,Online,No
VTA-0008132,20250609,11,1,2,2,330.81,0.0,330.81,661.62,458.0,203.62,30.78,Transferencia,App Movil,No
VTA-0008133,20250609,129,42,6,2,400.59,20.0,320.47,640.94,532.42,108.52,16.93,Efectivo,Telefono,No
VTA-0008134,20250609,87,25,19,1,75.49,25.0,56.62,56.62,53.74,2.88,5.09,Transferencia,Tienda Fisica,No
VTA-0008135,20250609,113,33,6,4,4.47,25.0,3.35,13.4,14.36,-0.96,-7.16,Tarjeta Debito,Telefono,No
VTA-0008136,20250609,6,23,18,1,126.32,0.0,126.32,126.32,92.36,33.96,26.88,Tarjeta Credito,App Movil,No
VTA-0008137,20250609,138,15,10,2,82.81,30.0,57.97,115.94,96.9,19.04,16.42,Tarjeta Credito,App Movil,No
VTA-0008138,20250609,31,20,2,1,104.32,15.0,88.67,88.67,65.71,22.96,25.89,Tarjeta Credito,App Movil,No
VTA-0008139,20250610,13,48,5,1,204.22,25.0,153.16,153.16,134.66,18.5,12.08,Tarjeta Debito,Online,No
VTA-0008140,20250610,104,5,5,1,956.08,0.0,956.08,956.08,645.16,310.92,32.52,PayPal,Telefono,No
VTA-0008141,20250610,51,24,4,2,101.94,10.0,91.75,183.5,134.54,48.96,26.68,OXXO Pay,Telefono,No
VTA-0008142,20250610,129,6,17,2,356.83,0.0,356.83,713.66,508.68,204.98,28.72,Transferencia,Telefono,No
VTA-0008143,20250610,87,11,10,1,137.12,5.0,130.26,130.26,87.63,42.63,32.73,Efectivo,Telefono,No
VTA-0008144,20250610,52,11,2,1,137.12,0.0,137.12,137.12,87.63,49.49,36.09,Transferencia,Online,No
VTA-0008145,20250610,53,31,8,1,6.83,25.0,5.12,5.12,5.17,-0.05,-0.98,Transferencia,Tienda Fisica,No
VTA-0008146,20250610,1,8,19,1,554.6,0.0,554.6,554.6,400.05,154.55,27.87,Efectivo,Tienda Fisica,No
VTA-0008147,20250610,141,7,15,2,843.52,15.0,716.99,1433.98,1191.02,242.96,16.94,Efectivo,Tienda Fisica,No
VTA-0008148,20250611,107,40,5,1,14.65,0.0,14.65,14.65,10.55,4.1,27.99,OXXO Pay,Telefono,No
VTA-0008149,20250611,7,25,1,2,75.49,0.0,75.49,150.98,107.48,43.5,28.81,Transferencia,Telefono,No
VTA-0008150,20250611,172,27,1,1,477.83,25.0,358.37,358.37,303.8,54.57,15.23,Efectivo,Tienda Fisica,No
VTA-0008151,20250611,62,12,15,1,118.73,0.0,118.73,118.73,73.96,44.77,37.71,OXXO Pay,Tienda Fisica,No
VTA-0008152,20250611,84,49,6,2,315.78,0.0,315.78,631.56,438.58,192.98,30.56,PayPal,App Movil,Si
VTA-0008153,20250611,150,13,11,2,128.52,0.0,128.52,257.04,155.62,101.42,39.46,Tarjeta Credito,App Movil,No
VTA-0008154,20250611,191,8,14,2,554.6,0.0,554.6,1109.2,800.1,309.1,27.87,PayPal,Telefono,No
VTA-0008155,20250612,34,26,17,1,129.39,10.0,116.45,116.45,82.81,33.64,28.89,Tarjeta Debito,Online,No
VTA-0008156,20250612,31,32,9,2,4.17,25.0,3.13,6.26,6.16,0.1,1.6,Tarjeta Credito,App Movil,No
VTA-0008157,20250612,10,39,11,1,25.39,5.0,24.12,24.12,17.87,6.25,25.91,Tarjeta Debito,Telefono,No
VTA-0008158,20250612,98,45,5,1,144.66,5.0,137.43,137.43,88.08,49.35,35.91,PayPal,Telefono,No
VTA-0008159,20250612,42,20,7,1,104.32,20.0,83.46,83.46,65.71,17.75,21.27,Tarjeta Debito,App Movil,Si
VTA-0008160,20250612,160,30,8,1,547.47,0.0,547.47,547.47,364.07,183.4,33.5,OXXO Pay,App Movil,No
VTA-0008161,20250612,36,24,14,1,101.94,0.0,101.94,101.94,67.27,34.67,34.01,Transferencia,Online,No
VTA-0008162,20250612,29,43,1,1,334.93,0.0,334.93,334.93,217.68,117.25,35.01,Tarjeta Credito,Tienda Fisica,Si
VTA-0008163,20250612,165,47,1,2,188.85,25.0,141.64,283.28,231.84,51.44,18.16,Tarjeta Debito,Online,No
VTA-0008164,20250612,72,25,11,1,75.49,0.0,75.49,75.49,53.74,21.75,28.81,Transferencia,App Movil,No
VTA-0008165,20250612,48,44,6,2,189.76,5.0,180.27,360.54,248.46,112.08,31.09,Tarjeta Credito,Tienda Fisica,No
VTA-0008166,20250612,118,50,20,2,210.24,5.0,199.73,399.46,269.68,129.78,32.49,OXXO Pay,App Movil,No
VTA-0008167,20250613,163,13,4,2,128.52,0.0,128.52,257.04,155.62,101.42,39.46,Tarjeta Credito,Telefono,No
VTA-0008168,20250613,88,35,19,5,22.04,10.0,19.84,99.2,81.25,17.95,18.09,PayPal,Tienda Fisica,No
VTA-0008169,20250613,164,47,6,1,188.85,10.0,169.97,169.97,115.92,54.05,31.8,Tarjeta Credito,App Movil,No
VTA-0008170,20250613,163,37,1,1,11.8,0.0,11.8,11.8,8.53,3.27,27.71,OXXO Pay,Tienda Fisica,No
VTA-0008171,20250613,161,19,6,2,131.45,0.0,131.45,262.9,170.34,92.56,35.21,OXXO Pay,Online,Si
VTA-0008172,20250613,90,33,8,2,4.47,15.0,3.8,7.6,7.18,0.42,5.53,Transferencia,Tienda Fisica,No
VTA-0008173,20250613,159,2,17,2,1044.13,0.0,1044.13,2088.26,1401.84,686.42,32.87,OXXO Pay,Telefono,Si
VTA-0008174,20250613,93,35,11,1,22.04,25.0,16.53,16.53,16.25,0.28,1.69,Efectivo,Online,No
VTA-0008175,20250614,51,16,4,1,62.99,30.0,44.09,44.09,39.76,4.33,9.82,OXXO Pay,Telefono,No
VTA-0008176,20250614,124,32,13,2,4.17,0.0,4.17,8.34,6.16,2.18,26.14,Efectivo,Online,No
VTA-0008177,20250614,173,23,12,1,126.32,10.0,113.69,113.69,92.36,21.33,18.76,PayPal,Tienda Fisica,Si
VTA-0008178,20250614,125,12,1,3,118.73,0.0,118.73,356.19,221.88,134.31,37.71,Tarjeta Credito,App Movil,No
VTA-0008179,20250614,36,50,2,4,210.24,0.0,210.24,840.96,539.36,301.6,35.86,Transferencia,Online,No
VTA-0008180,20250614,34,21,17,1,457.01,20.0,365.61,365.61,324.16,41.45,11.34,Tarjeta Debito,Telefono,No
VTA-0008181,20250614,43,25,8,1,75.49,30.0,52.84,52.84,53.74,-0.9,-1.7,Transferencia,Online,No
VTA-0008182,20250614,105,12,7,1,118.73,25.0,89.05,89.05,73.96,15.09,16.95,Tarjeta Credito,App Movil,No
VTA-0008183,20250614,17,31,13,2,6.83,5.0,6.49,12.98,10.34,2.64,20.34,Transferencia,Online,No
VTA-0008184,20250614,128,23,3,1,126.32,0.0,126.32,126.32,92.36,33.96,26.88,Tarjeta Debito,Online,No
VTA-0008185,20250614,41,21,16,1,457.01,0.0,457.01,457.01,324.16,132.85,29.07,PayPal,Telefono,No
VTA-0008186,20250614,39,21,1,1,457.01,0.0,457.01,457.01,324.16,132.85,29.07,Tarjeta Debito,Online,No
VTA-0008187,20250614,172,31,18,2,6.83,30.0,4.78,9.56,10.34,-0.78,-8.16,Tarjeta Debito,Tienda Fisica,No
VTA-0008188,20250615,13,1,13,1,330.81,0.0,330.81,330.81,229.0,101.81,30.78,Transferencia,App Movil,No
VTA-0008189,20250615,60,35,9,2,22.04,15.0,18.73,37.46,32.5,4.96,13.24,Tarjeta Credito,App Movil,No
